frame,+0x00,+0x04,+0x08,+0x0C,+0x10,+0x14,+0x18,+0x1C,+0x20,+0x24,+0x28,+0x2C,+0x30,+0x34,+0x38,+0x3C,+0x40,+0x44,+0x48,+0x4C,+0x50,+0x54,+0x58,+0x5C,+0x60,+0x64,+0x68,+0x6C,+0x70,+0x74,+0x78,+0x7C,+0x80,+0x84,+0x88,+0x8C,+0x90,+0x94,+0x98,+0x9C,+0xA0,+0xA4,+0xA8,+0xAC,+0xB0,+0xB4,+0xB8,+0xBC,+0xC0,+0xC4,+0xC8,+0xCC,+0xD0,+0xD4,+0xD8,+0xDC,+0xE0,+0xE4,+0xE8,+0xEC,+0xF0,+0xF4,+0xF8,+0xFC,+0x100,+0x104,+0x108,+0x10C,+0x110,+0x114,+0x118,+0x11C,+0x120,+0x124,+0x128,+0x12C,+0x130,+0x134,+0x138,+0x13C,+0x140,+0x144,+0x148,+0x14C,+0x150,+0x154,+0x158,+0x15C,+0x160,+0x164,+0x168,+0x16C,+0x170,+0x174,+0x178,+0x17C,+0x180,+0x184,+0x188,+0x18C,+0x190,+0x194,+0x198,+0x19C,+0x1A0,+0x1A4,+0x1A8,+0x1AC,+0x1B0,+0x1B4,+0x1B8,+0x1BC,+0x1C0,+0x1C4,+0x1C8,+0x1CC,+0x1D0,+0x1D4,+0x1D8,+0x1DC,+0x1E0,+0x1E4,+0x1E8,+0x1EC,+0x1F0,+0x1F4,+0x1F8,+0x1FC,+0x200,+0x204,+0x208,+0x20C,+0x210,+0x214,+0x218,+0x21C,+0x220,+0x224,+0x228,+0x22C,+0x230,+0x234,+0x238,+0x23C,+0x240,+0x244,+0x248,+0x24C,+0x250,+0x254,+0x258,+0x25C,+0x260,+0x264
35,0x00800000,0x00000000,0x00000120,0x000404B0,0x000682CA,0x00000000,0xFF62BF96,0x00000000,0xFFFFAAE3,0x00000000,0xFFFFAB49,0x0000002A,0xFFFFAAE3,0x00004000,0x0002FFE2,0xFF64B3BE,0x00000120,0x00000000,0xFFEDBB8E,0x00000000,0xFFEDBB8E,0x00000000,0xFFFFFF36,0x00000000,0x01F5FB08,0x01F5FB08,0x000000FF,0x00000001,0x00000000,0x000000B8,0x000000FF,0x00000705,0xFFFF0000,0x00000000,0x00000000,0x00000038,0x00000038,0x00000000,0x00000000,0x00000000,0x00000001,0x00000000,0x00000000,0xFFFFFFF0,0xFFFFFFEE,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0604605C,0x11801180,0xFFFFF700,0x00000014,0x00000000,0x00030003,0x00001A4D,0x00001A40,0x00000000,0x00000000,0x00000000,0x00000000,0x0052EEC8,0x0000020D,0x00000000,0x00010000,0x00010000,0x00010000,0xFFFFFA3E,0x00000000,0x00000000,0x02B32270,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x07C15626,0x06D39093,0x00000000,0x00000000,0x00000000,0x00000074,0x00000000,0x00000000,0x80008000,0x00000000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000010,0x00000000,0x000382E8,0xFFFE0BD8,0x0003A443,0x0000C8F5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFFFFAAE3,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x060D6900,0x00000008,0x00000008,0x00000008,0x00000008,0x00000008,0x00000180,0x00000200,0x00000000,0x00000200,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000027,0x00000000,0x00000000,0x00000000,0x00000000,0x06078DD0,0x0607E6D8,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0000001F,0xFFFFAAAB,0x00000000,0x0003E3FA
36,0x00800000,0x00000000,0x00000120,0x000404B0,0x000682CA,0x00000000,0xFF62BF96,0x00000000,0xFFFFAAE3,0x00000000,0xFFFFAB49,0x0000002A,0xFFFFAAE3,0x00004000,0x0002FFE2,0xFF64B3BE,0x00000120,0x00000000,0xFFEDBB8E,0x00000000,0xFFEDBB8E,0x00000000,0xFFFFFF36,0x00000000,0x01F5FB08,0x01F5FB08,0x000000FF,0x00000001,0x00000000,0x000000B8,0x000000FF,0x00000705,0xFFFF0000,0x00000000,0x00000000,0x00000038,0x00000038,0x00000000,0x00000000,0x00000000,0x00000001,0x00000000,0x00000000,0xFFFFFFF0,0xFFFFFFEE,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0604605C,0x11801180,0xFFFFF700,0x00000014,0x00000000,0x00030003,0x00001A4D,0x00001A40,0x00000000,0x00000000,0x00000000,0x00000000,0x0052EEC8,0x0000020D,0x00000000,0x00010000,0x00010000,0x00010000,0xFFFFFA3E,0x00000000,0x00000000,0x02B32270,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x07C15626,0x06D39093,0x00000000,0x00000000,0x00000000,0x00000074,0x00000000,0x00000000,0x80008000,0x00000000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000010,0x00000000,0x000382E8,0xFFFE0BD8,0x0003A443,0x0000C8F5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFFFFAAE3,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x060D6900,0x00000008,0x00000008,0x00000008,0x00000008,0x00000008,0x00000180,0x00000200,0x00000000,0x00000200,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000027,0x00000000,0x00000000,0x00000000,0x00000000,0x06078DD0,0x0607E6D8,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0000001F,0xFFFFAAAB,0x00000000,0x0003E3FA
37,0x00800000,0x00000000,0x00000120,0x000404B0,0x000682CA,0x00000000,0xFF62BF96,0x00000000,0xFFFFAAE3,0x00000000,0xFFFFAB49,0x0000002A,0xFFFFAAE3,0x00004000,0x0002FFE2,0xFF64B3BE,0x00000120,0x00000000,0xFFEDBB8E,0x00000000,0xFFEDBB8E,0x00000000,0xFFFFFF36,0x00000000,0x01F5FB08,0x01F5FB08,0x000000FF,0x00000001,0x00000000,0x000000B8,0x000000FF,0x00000705,0xFFFF0000,0x00000000,0x00000000,0x00000038,0x00000038,0x00000000,0x00000000,0x00000000,0x00000001,0x00000000,0x00000000,0xFFFFFFF0,0xFFFFFFEE,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0604605C,0x11801180,0xFFFFF700,0x00000014,0x00000000,0x00030003,0x00001A4D,0x00001A40,0x00000000,0x00000000,0x00000000,0x00000000,0x0052EEC8,0x0000020D,0x00000000,0x00010000,0x00010000,0x00010000,0xFFFFFA3E,0x00000000,0x00000000,0x02B32270,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x07C15626,0x06D39093,0x00000000,0x00000000,0x00000000,0x00000074,0x00000000,0x00000000,0x80008000,0x00000000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000010,0x00000000,0x000382E8,0xFFFE0BD8,0x0003A443,0x0000C8F5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFFFFAAE3,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x060D6900,0x00000008,0x00000008,0x00000008,0x00000008,0x00000008,0x00000180,0x00000200,0x00000000,0x00000200,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000027,0x00000000,0x00000000,0x00000000,0x00000000,0x06078DD0,0x0607E6D8,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0000001F,0xFFFFAAAB,0x00000000,0x0003E3FA
38,0x00800000,0x00000000,0x00000121,0x000406BC,0x000A143D,0x00000000,0xFF60E217,0x00000000,0xFFFFAC05,0x00000000,0xFFFFAC5C,0x0000001B,0xFFFFAC05,0x00004000,0x000682CA,0xFF62BF96,0x00000310,0x00000000,0xFFED90E4,0x00000000,0xFFED90E4,0x00000000,0xFFFFFD7C,0xFFFFFF9B,0x04CF5996,0x04CF5996,0x000000FF,0x00000001,0x00000000,0x000000B8,0x000000FF,0x00000705,0xFFFF0000,0x00000000,0x00000000,0x00000038,0x00000038,0x00000000,0x00000000,0x00000000,0x00000001,0x00000000,0x00000000,0xFFFFFFE3,0xFFFFFFD8,0xFFFFFFEE,0x00000000,0x00000000,0x00000000,0x00000000,0x0604605C,0x11801180,0xFFFFE780,0x00000014,0x00000000,0x00030003,0x00001A5B,0x00001A4D,0x00000000,0x00000000,0x00000000,0x00000000,0x005381B0,0x0000020C,0x00000000,0x00010000,0x00010000,0x00010000,0xFFFFFA3E,0x00000000,0x00000000,0x02B32270,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x07A5F07A,0x06EF0E3F,0xFE0A04F8,0x00000000,0x00000000,0x0000015E,0x00000000,0x00000000,0x80008000,0x00000000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0xFFFFFF8C,0x00000000,0x00000000,0x00000010,0x00000000,0x00039173,0xFFFE2281,0x0003A443,0x0000C8F5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFFFFAC05,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x060D6900,0x00000009,0x00000008,0x00000008,0x00000008,0x00000008,0x00000180,0x00000200,0x00000000,0x00000200,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000027,0x00000000,0x00000000,0x00000000,0x00000000,0x06078DD0,0x0607E6D8,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000020,0xFFFFAAAB,0x00000000,0x0003FB13
39,0x00800000,0x00000000,0x00000121,0x000406BC,0x000A143D,0x00000000,0xFF60E217,0x00000000,0xFFFFAC05,0x00000000,0xFFFFAC5C,0x0000001B,0xFFFFAC05,0x00004000,0x000682CA,0xFF62BF96,0x00000310,0x00000000,0xFFED90E4,0x00000000,0xFFED90E4,0x00000000,0xFFFFFD7C,0xFFFFFF9B,0x04CF5996,0x04CF5996,0x000000FF,0x00000001,0x00000000,0x000000B8,0x000000FF,0x00000705,0xFFFF0000,0x00000000,0x00000000,0x00000038,0x00000038,0x00000000,0x00000000,0x00000000,0x00000001,0x00000000,0x00000000,0xFFFFFFE3,0xFFFFFFD8,0xFFFFFFEE,0x00000000,0x00000000,0x00000000,0x00000000,0x0604605C,0x11801180,0xFFFFE780,0x00000014,0x00000000,0x00030003,0x00001A5B,0x00001A4D,0x00000000,0x00000000,0x00000000,0x00000000,0x005381B0,0x0000020C,0x00000000,0x00010000,0x00010000,0x00010000,0xFFFFFA3E,0x00000000,0x00000000,0x02B32270,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x07A5F07A,0x06EF0E3F,0xFE0A04F8,0x00000000,0x00000000,0x0000015E,0x00000000,0x00000000,0x80008000,0x00000000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0xFFFFFF8C,0x00000000,0x00000000,0x00000010,0x00000000,0x00039173,0xFFFE2281,0x0003A443,0x0000C8F5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFFFFAC05,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x060D6900,0x00000009,0x00000008,0x00000008,0x00000008,0x00000008,0x00000180,0x00000200,0x00000000,0x00000200,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000027,0x00000000,0x00000000,0x00000000,0x00000000,0x06078DD0,0x0607E6D8,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000020,0xFFFFAAAB,0x00000000,0x0003FB13
40,0x00800000,0x00000000,0x00000121,0x000406BC,0x000A143D,0x00000000,0xFF60E217,0x00000000,0xFFFFAC05,0x00000000,0xFFFFAC5C,0x0000001B,0xFFFFAC05,0x00004000,0x000682CA,0xFF62BF96,0x00000310,0x00000000,0xFFED90E4,0x00000000,0xFFED90E4,0x00000000,0xFFFFFD7C,0xFFFFFF9B,0x04CF5996,0x04CF5996,0x000000FF,0x00000001,0x00000000,0x000000B8,0x000000FF,0x00000705,0xFFFF0000,0x00000000,0x00000000,0x00000038,0x00000038,0x00000000,0x00000000,0x00000000,0x00000001,0x00000000,0x00000000,0xFFFFFFE3,0xFFFFFFD8,0xFFFFFFEE,0x00000000,0x00000000,0x00000000,0x00000000,0x0604605C,0x11801180,0xFFFFE780,0x00000014,0x00000000,0x00030003,0x00001A5B,0x00001A4D,0x00000000,0x00000000,0x00000000,0x00000000,0x005381B0,0x0000020C,0x00000000,0x00010000,0x00010000,0x00010000,0xFFFFFA3E,0x00000000,0x00000000,0x02B32270,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x07A5F07A,0x06EF0E3F,0xFE0A04F8,0x00000000,0x00000000,0x0000015E,0x00000000,0x00000000,0x80008000,0x00000000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0xFFFFFF8C,0x00000000,0x00000000,0x00000010,0x00000000,0x00039173,0xFFFE2281,0x0003A443,0x0000C8F5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFFFFAC05,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x060D6900,0x00000009,0x00000008,0x00000008,0x00000008,0x00000008,0x00000180,0x00000200,0x00000000,0x00000200,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000027,0x00000000,0x00000000,0x00000000,0x00000000,0x06078DD0,0x0607E6D8,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000020,0xFFFFAAAB,0x00000000,0x0003FB13
41,0x00800000,0x00000000,0x00000121,0x000408C8,0x000DA00C,0x00000000,0xFF5EF5AB,0x00000000,0xFFFFAC84,0x00000000,0xFFFFABBE,0xFFFFFEFE,0xFFFFAC84,0x00004000,0x000A143D,0xFF60E217,0x00000188,0x00000000,0xFFED663A,0x00000000,0xFFED663A,0x00000000,0xFFFFFDBF,0xFFFFFEC2,0x01A36930,0x01A36930,0x000000FF,0x00000001,0x00000000,0x000000B8,0x000000FF,0x00000705,0xFFFF0000,0x00000000,0x00000000,0x00000038,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFFFFFFD8,0x00000000,0x00000000,0x00000000,0x00000000,0x0604605C,0x11801180,0xFFFFF3C0,0x00000014,0x00000000,0x00030003,0x00001A68,0x00001A5B,0x00000000,0x00000000,0x00000000,0x00000000,0x005381B0,0x0000020C,0x00000000,0x00010000,0x00010000,0x00010000,0xFFFFFA3E,0x00000000,0x00000000,0x02B32270,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x079179DE,0x070396DB,0xFB30A66A,0x00000000,0x00000000,0x000000BB,0x00000000,0x00000000,0x80008000,0x00000000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0xFFFFFF08,0x00000000,0x00000000,0x00000014,0x00000000,0x00038BCF,0xFFFE1394,0x0003A443,0x0000C8F5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFFFFAC84,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x060D6900,0x00000009,0x00000009,0x00000009,0x00000008,0x00000009,0x00000180,0x00000300,0x00000000,0x00000200,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000027,0x00000000,0x00000000,0x00000000,0x00000000,0x06078DD0,0x0607E6D8,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000021,0xFFFFAAAB,0x00000000,0x00040F0F
42,0x00800000,0x00000000,0x00000121,0x000408C8,0x000DA00C,0x00000000,0xFF5EF5AB,0x00000000,0xFFFFAC84,0x00000000,0xFFFFABBE,0xFFFFFEFE,0xFFFFAC84,0x00004000,0x000A143D,0xFF60E217,0x00000188,0x00000000,0xFFED663A,0x00000000,0xFFED663A,0x00000000,0xFFFFFDBF,0xFFFFFEC2,0x01A36930,0x01A36930,0x000000FF,0x00000001,0x00000000,0x000000B8,0x000000FF,0x00000705,0xFFFF0000,0x00000000,0x00000000,0x00000038,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFFFFFFD8,0x00000000,0x00000000,0x00000000,0x00000000,0x0604605C,0x11801180,0xFFFFF3C0,0x00000014,0x00000000,0x00030003,0x00001A68,0x00001A5B,0x00000000,0x00000000,0x00000000,0x00000000,0x005381B0,0x0000020C,0x00000000,0x00010000,0x00010000,0x00010000,0xFFFFFA3E,0x00000000,0x00000000,0x02B32270,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x079179DE,0x070396DB,0xFB30A66A,0x00000000,0x00000000,0x000000BB,0x00000000,0x00000000,0x80008000,0x00000000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0xFFFFFF08,0x00000000,0x00000000,0x00000014,0x00000000,0x00038BCF,0xFFFE1394,0x0003A443,0x0000C8F5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFFFFAC84,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x060D6900,0x00000009,0x00000009,0x00000009,0x00000008,0x00000009,0x00000180,0x00000300,0x00000000,0x00000200,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000027,0x00000000,0x00000000,0x00000000,0x00000000,0x06078DD0,0x0607E6D8,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000021,0xFFFFAAAB,0x00000000,0x00040F0F
43,0x00800000,0x00000000,0x00000121,0x000408C8,0x000DA00C,0x00000000,0xFF5EF5AB,0x00000000,0xFFFFAC84,0x00000000,0xFFFFABBE,0xFFFFFEFE,0xFFFFAC84,0x00004000,0x000A143D,0xFF60E217,0x00000188,0x00000000,0xFFED663A,0x00000000,0xFFED663A,0x00000000,0xFFFFFDBF,0xFFFFFEC2,0x01A36930,0x01A36930,0x000000FF,0x00000001,0x00000000,0x000000B8,0x000000FF,0x00000705,0xFFFF0000,0x00000000,0x00000000,0x00000038,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFFFFFFD8,0x00000000,0x00000000,0x00000000,0x00000000,0x0604605C,0x11801180,0xFFFFF3C0,0x00000014,0x00000000,0x00030003,0x00001A68,0x00001A5B,0x00000000,0x00000000,0x00000000,0x00000000,0x005381B0,0x0000020C,0x00000000,0x00010000,0x00010000,0x00010000,0xFFFFFA3E,0x00000000,0x00000000,0x02B32270,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x079179DE,0x070396DB,0xFB30A66A,0x00000000,0x00000000,0x000000BB,0x00000000,0x00000000,0x80008000,0x00000000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0xFFFFFF08,0x00000000,0x00000000,0x00000014,0x00000000,0x00038BCF,0xFFFE1394,0x0003A443,0x0000C8F5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFFFFAC84,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x060D6900,0x00000009,0x00000009,0x00000009,0x00000008,0x00000009,0x00000180,0x00000300,0x00000000,0x00000200,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000027,0x00000000,0x00000000,0x00000000,0x00000000,0x06078DD0,0x0607E6D8,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000021,0xFFFFAAAB,0x00000000,0x00040F0F
44,0x00800000,0x00000000,0x00000122,0x00040AD2,0x00113168,0x00000000,0xFF5D0F45,0x00000000,0xFFFFAC8E,0x00000000,0xFFFFAC0C,0xFFFFFF42,0xFFFFAC8E,0x00004000,0x000DA00C,0xFF5EF5AB,0x000000C4,0x00000000,0xFFED3B90,0x00000000,0xFFED3B90,0x00000000,0xFFFFFEA1,0xFFFFFF36,0x0236CB8C,0x0236CB8C,0x000000FF,0x00000001,0x00000000,0x000000B8,0x000000FF,0x00000705,0xFFFF0000,0x00000000,0x00000000,0x00000038,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0604605C,0x11801180,0xFFFFF9E0,0x00000014,0x00000000,0x00030003,0x00001A75,0x00001A68,0x00000000,0x00000000,0x00000000,0x00000000,0x0054152E,0x0000020A,0x00000000,0x00010000,0x00010000,0x00010000,0xFFFFFA3E,0x00000000,0x00000000,0x02B32270,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x078220E9,0x0712FD50,0xFE5C96D0,0x00000000,0x00000000,0x00000046,0x00000000,0x00000000,0x80008000,0x00000000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000084,0x00000000,0x00000000,0x00000014,0x00000000,0x0003915C,0xFFFE199A,0x0003A443,0x0000C8F5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFFFFAC8E,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x060D6900,0x00000009,0x00000009,0x00000009,0x00000009,0x00000009,0x00000180,0x00000300,0x00000000,0x00000200,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000027,0x00000000,0x00000000,0x00000000,0x00000000,0x06078DD0,0x0607E6D8,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000022,0xFFFFAAAB,0x00000000,0x00041FE7
45,0x00800000,0x00000000,0x00000122,0x00040AD2,0x00113168,0x00000000,0xFF5D0F45,0x00000000,0xFFFFAC8E,0x00000000,0xFFFFAC0C,0xFFFFFF42,0xFFFFAC8E,0x00004000,0x000DA00C,0xFF5EF5AB,0x000000C4,0x00000000,0xFFED3B90,0x00000000,0xFFED3B90,0x00000000,0xFFFFFEA1,0xFFFFFF36,0x0236CB8C,0x0236CB8C,0x000000FF,0x00000001,0x00000000,0x000000B8,0x000000FF,0x00000705,0xFFFF0000,0x00000000,0x00000000,0x00000038,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0604605C,0x11801180,0xFFFFF9E0,0x00000014,0x00000000,0x00030003,0x00001A75,0x00001A68,0x00000000,0x00000000,0x00000000,0x00000000,0x0054152E,0x0000020A,0x00000000,0x00010000,0x00010000,0x00010000,0xFFFFFA3E,0x00000000,0x00000000,0x02B32270,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x078220E9,0x0712FD50,0xFE5C96D0,0x00000000,0x00000000,0x00000046,0x00000000,0x00000000,0x80008000,0x00000000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000084,0x00000000,0x00000000,0x00000014,0x00000000,0x0003915C,0xFFFE199A,0x0003A443,0x0000C8F5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFFFFAC8E,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x060D6900,0x00000009,0x00000009,0x00000009,0x00000009,0x00000009,0x00000180,0x00000300,0x00000000,0x00000200,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000027,0x00000000,0x00000000,0x00000000,0x00000000,0x06078DD0,0x0607E6D8,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000022,0xFFFFAAAB,0x00000000,0x00041FE7
46,0x00800000,0x00000000,0x00000122,0x00040AD2,0x00113168,0x00000000,0xFF5D0F45,0x00000000,0xFFFFAC8E,0x00000000,0xFFFFAC0C,0xFFFFFF42,0xFFFFAC8E,0x00004000,0x000DA00C,0xFF5EF5AB,0x000000C4,0x00000000,0xFFED3B90,0x00000000,0xFFED3B90,0x00000000,0xFFFFFEA1,0xFFFFFF36,0x0236CB8C,0x0236CB8C,0x000000FF,0x00000001,0x00000000,0x000000B8,0x000000FF,0x00000705,0xFFFF0000,0x00000000,0x00000000,0x00000038,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0604605C,0x11801180,0xFFFFF9E0,0x00000014,0x00000000,0x00030003,0x00001A75,0x00001A68,0x00000000,0x00000000,0x00000000,0x00000000,0x0054152E,0x0000020A,0x00000000,0x00010000,0x00010000,0x00010000,0xFFFFFA3E,0x00000000,0x00000000,0x02B32270,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x078220E9,0x0712FD50,0xFE5C96D0,0x00000000,0x00000000,0x00000046,0x00000000,0x00000000,0x80008000,0x00000000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000084,0x00000000,0x00000000,0x00000014,0x00000000,0x0003915C,0xFFFE199A,0x0003A443,0x0000C8F5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFFFFAC8E,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x060D6900,0x00000009,0x00000009,0x00000009,0x00000009,0x00000009,0x00000180,0x00000300,0x00000000,0x00000200,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000027,0x00000000,0x00000000,0x00000000,0x00000000,0x06078DD0,0x0607E6D8,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000022,0xFFFFAAAB,0x00000000,0x00041FE7
